asi_slno,raw_text,page
122,Amjad Ali Shah's Mausoleum Hazratganj Lucknow,125
123,Cemeteries Jahraila Road Lucknow,125
124,Cemetery at Alambagh Lucknow Lucknow,125
125,Cemetery at Dilkusha Lucknow Lucknow,125
126,Cemetery at Gaughat Lucknow Lucknow,125
127,Cemetery near Kaisar Pasand Lucknow Lucknow,125
128,Cemetery near Fort Machi Bhawan Lucknow Lucknow,125
129,Cemetery in Raja Incha Singh's compound Lucknow Lucknow,125
130,Cemetery on La-Martiniere Road Lucknow Lucknow,125
131,Cemetery at Vilayat Bagh Lucknow Lucknow,125
132,Dargah Hazrat Abbas Lucknow Lucknow,125
133,Dianut-ud-daula's Karbala Lucknow Lucknow,125
134,General wali Kothi Lucknow Lucknow,125
135,Ibrahim Chisti's Tomb Lucknow Lucknow,125
136,Imambara Amin-ud-daula Lucknow Lucknow,125
137,Imambara of Asaf-ud-daula Lucknow Lucknow,125
138,Jama Masjid near Hussainabad Lucknow Lucknow,125
139,Kaiser Bagh Gates Lucknow Lucknow,125
140,Kalan-ki-Lat at adjoining cemetery in Faquir Lucknow Lucknow 125 Sl.No. Name of Monument / Site Locality District Mohammad Khan ka Hata,125
141,Karbala of Tal Katora Lucknow Lucknow,126
142,Kaz-Main Buildings Lucknow Lucknow,126
143,Malka Jahan's Karbala Lucknow Lucknow,126
144,Masjid connected with Asaf-ud-daula Lucknow Lucknow,126
145,Monuments of Ninety-third Highlanders Lucknow Lucknow,126
146,Nadan Mahal Lucknow Lucknow,126
147,Nasir-ud-din Haider's Karbala in Daliganj Lucknow Lucknow,126
148,Neil's Gate Lucknow Lucknow,126
149,Old Palace at Dilkusha Lucknow Lucknow,126
150,Picture Gallery Hussainabad Baradari Lucknow Lucknow,126
151,Residency Buildings Lucknow Lucknow,126
152,Rumi Darwaza Lucknow Lucknow,126
153,Sapper's Tomb Lucknow Lucknow,126
154,Sikander Bagh Building Lucknow Lucknow,126
155,Sikchawali Kothi Lucknow Lucknow,126
156,Tahsin Ali's Mosque Lucknow Lucknow,126
157,Tomb of Gazi-ud-din Haider Lucknow Lucknow,126
158,Tomb of Janab Aliya Lucknow Lucknow,126
159,Tomb known as Char Khamba Lucknow Lucknow,126
160,Tomb at Lotan Bagh Lucknow Lucknow,126
161,Tomb of Mohammad Ali Shah Lucknow Lucknow,126
162,Tomb at Musabagh Lucknow Lucknow,126
163,"Tomb of Mushir Zadi, wife of Saadat Ali Khan Lucknow Lucknow",126
164,Tomb of Saadat Ali Khan Lucknow Lucknow,126
165,Two Cemeteries Lucknow Lucknow,126
166,Victoria Memorial Lucknow Lucknow,126
167,Cemetery Lucknow - Rae Barelli Lucknow Road at mile 6,126
168,Two Cemeteries Lucknow Faizabad Lucknow Raod at mile 4,126
169,Three Tombs Lucknow Faizabad Lucknow Road at miles 3 and 5,126
170,Cemeteries Lucknow-Kanpur Lucknow Road at mile 13,126
171,Memorial pillar marking the site of the pre- Mahibullapur Lucknow Mutiny Residency in the old Mariaon Cantonment,126
172,Cemetery Marion Lucknow,126
173,Western tower with an inscription at the Moti-Mahal Lucknow southern wall of the Moti Mahal Compound.,126
174,Mound Nagarm Lucknow,126
175,Mound PaharnagarTakuria Lucknow,126
176,British Cemetery at Chiria jhil Sapru Marg Lucknow,126
177,Bridge over the Beta river and temple attached Tikait Ganj Lucknow to it 126 Sl.No. Name of Monument / Site Locality District,126
178,Jami Masjid Pilibhit Pilibhit,127
179,Fort Gate Rae Bareli Rae Bareli,127
180,Sai Bridge Rae Bareli – Rae Bareli Pratapgarh road,127
181,Siva Temple Rajmau Rae Bareli,127
182,Site and stupa and monastery of the Sakyas Piprahwa Siddharth Nagar,127
183,Ancient Site Pipri Siddharth Nagar,127
184,Ancient Site Tola Ganwaria in Siddharth Birdpur frontier road Nagar,127
185,Ancient Site Tola Salrgarh south- Siddharth west of Siswa Tal near Nagar Nepal - India border,127
186,"Ancient Site VillageBirdpur Siddharth No.1,Tola Thankurpur Nagar (on the west of Salya stupa)",127
187,Ancient site near the village of Bhitti Bhitti Sravasti,127
188,The site of Sahet Mahet measuring 286.026 Sahet-Mahet Sravasti acres in the Bahraich district (now Sravasti Nagar district) and 123.93 acres in the Gonda district (now Balrampur district),127
189,Mound of brick ruins Tandwa Sravasti,127
190,Small round shaped mound Tandwa Sravasti,127
191,Tomb of Qurban Mohammad Banger Mau Unnao Meerut Circle Sl.No. Name of the Monument / Site Locality District,127
1,Mound known as Parasu Ram ka Khera Alamgirpur Baghpat,127
2,Ancient mound at Kasuri Bamnauli Baghpat,127
3,Mound known as Lakha Mandap Barnawa Baghpat,127
4,Archaeological Site and Remains Sadikpur Sinauli Baghpat,127
5,Begum's Masjid jor three lofty domes Aonla Bareilly,127
6,"Tomb of Hafiz-ul-Mulk Rahmet Khan, the Rohila Bareilly, Bakar Ganj Bareilly Chief",127
7,"Tomb of Hermit Shah Dana Bareilly, BakarGanj Bareilly",127
8,Large obelisk of red sandstone Fateh Ganj Bareilly,127
9,Several ancients ruined mounds in which Indo- Pachomi or Wahidpur Bareilly Scythian coins are found. Pachaumi,127
10,Mound called Chikatia Khera Ramnagar Bareilly,127
11,Mound to the south of the tans known as of the Ramnagar Bareilly Gandhan Sagar and Adisagar,127
12,Small hillock called Katari Khera or Kottari Ramnagar Bareilly Khera 127 Sl.No. Name of the Monument / Site Locality District,127
13,Stupa mound Ramnagar Bareilly,128
14,Two Buddhist mounds close to the Konwaru Tal Ramnagar Bareilly,128
15,Fort Ramnagar Bareilly,128
16,"Ancient Site Ramnagar, Alampur Bareilly Kot",128
17,Site near Aonla railway station Rehtoia Bareilly,128
18,Mordhaj also known as Munawar Jar with lofty Chandanpura Bijnor mound,128
19,Fort Chandpur Bijnor,128
20,Mosque Chandpur Bijnor,128
21,Old British Cemetery Daranagar Bijnor,128
22,Ancient Site Daulatabad Bijnor,128
23,Tomb or Nawab Shujat Khan Jahanabad Bijnor,128
24,Jami Masjid Mandawar Bijnor,128
25,Well Mandawar Bijnor,128
26,Old Pathan Fort Nagina Bijnor,128
27,Cemetery of Nawab Najib-ud-Daula Najibabad Bijnor,128
28,Pathargarh Fort Najibabad Bijnor,128
29,Portion of the old Palace Najibabad Bijnor,128
30,Tomb of Nawab Najib-ud-Daula Najibabad Bijnor,128
31,Mound (Kushan king Vasudeva) Tip Bijnor,128
32,Dargah of Imadul Mulk alias Pisan Hari-ka- Budaun Budaun Gumbaz dated A.H. 896,128
33,Jami Masjid Budaun Budaun,128
34,"Tomb, Mohalla Behrampur, Tomb of Ikhlas Budaun Budaun Khan",128
35,"Tomb of Makhduman Jahan, the mother of Budaun Budaun Alaudin Alam",128
36,Several large tumuli (Kheras) in and about Ahar. Ahar Bulandshahr,128
37,Balai Kot or Upper Fort Bulandshahr Bulandshahr,128
38,Large mound known as Moti Bazaar Bulandshahr Bulandshahr,128
39,Two cemeteries Bulandshahr Bulandshahr,128
40,Ruins of an old temple known as Chandrani-ka- Chandok Bulandshahr Mandir,128
41,Masonry tank and ancient temple Dankaur Bulandshahr,128
42,Ahirpura mound or lesser temple mound Indor Bulandshahr,128
43,Kundanpura mound or the great temple mound Indor Bulandshahr,128
44,Lofty mound with a small village perched on the Indor Bulandshahr east northeastern side of it.,128
45,Khera or mound called Talapatnagari or Myaji Shikarpur Bulandshahr Khera,128
46,"Archaeological Site & Remains comprised in Gulistanpur Ghaziabad 128 Sl.No. Name of the Monument / Site Locality District Survey Plot Nos. 736, 738/2, 738/3 & parts of Survey Plot Nos. 737, 738 / 1 and 738 / 1 and 738 / 4 as shown in the site plan",128
47,"Raja Karan ka khera Paragana put, Ghaziabad Mustafabad,",129
48,Well or Baoli known as Bah-ka-Kuan Amroha Jyotibha Phule Nagar,129
49,Talib Khan's Tomb Azampur Jyotibha Phule Nagar,129
50,Tomb of Abdul Ghafur Shah Azampur Jyotibha Phule Nagar,129
51,Tomb of the grand son of Abdul Ghafur Shah Azampur Jyotibha and Mosque Phule Nagar,129
52,Cemetery at the junction of Meerut - Delhi Road At the junction of Meerut Meerut-Delhi road,129
53,Mound known as Ulta Khera and the mound or Hastinapur Meerut Raghunathji,129
54,"Andhra Court, a high brick fortress supposed to Meerut Meerut have been built by Mahi",129
55,Cemetery of the Meerut racecourse Meerut Meerut,129
56,Tomb of Shah Peer Meerut Meerut,129
57,Begum's Palace Sardhana Meerut,129
58,Roman Catholic Church Sardhana Meerut,129
59,Tombs or Sardhana Cemetery Sardhana Meerut,129
60,Two mounds (Kheras) named Khorkali and Servara Meerut Jalapar,129
61,Amarpati Khera Alipur Moradabad,129
62,Chandesvara Khera Bemi Moradabad,129
63,Khera or Mound reputed to be the ruin or a Berni Moradabad palace Raja Vena,129
64,"Large mound, the site of an ancient temple Bherabharatpur Moradabad",129
65,Old Fort and its relics Firozpur Moradabad,129
66,Ancient Mound Gumthal Khera Moradabad,129
67,Large Mound Karvar Moradabad,129
68,Jami Masjid Sambhal Moradabad,129
69,Mound Sarthal Khera Moradabad,129
70,Gateway of Karwan Sarai Sondhan Moradabad Muhammadpur,129
71,Mosque of Karwan Sarai Sondhan Moradabad Muhammadpur,129
72,Mosque and Tomb of Shah Abdul Razak and Jinhana Muzaffar his four sons Nagar,129
73,Octagonal Wall Majhera Muzaffar Nagar,129
74,Tomb of Diwan Saiyed Mohammad Khan Majhera Muzaffar Nagar,129
75,Tomb Saiyed Hussain also called Sayed Chajju Majhera Muzaffar 129 Sl.No. Name of the Monument / Site Locality District Khan Nagar,129
76,Tomb of Saiyed Umar Nur Khan Majhera Muzaffar Nagar,130
77,Tomb of Saiyed Saif Khan and his mother Majhera Muzaffar Nagar,130
78,Badshahi Bagh locally known as Badshahi Badshahi Mahal Saharanpur Mahal,130
79,Khera ki Bandi Lodhipur Saharanpur,130
80,"Old British Cemetery, Khata Khedi Saharanpur Saharanpur",130
81,"Old British Cemetery, Saharanpur City Saharanpur Saharanpur",130
82,Old Rohilla Fort Saharanpur Saharanpur Sarnath Circle Sl.No. Name of the Monument / Site Locality District,130
1,Old Nawabi Mosque Akbarpur Ambedkar Nagar,130
2,Monuments of Captains Wilsons and Jones and Azamgarh Azamgarh eleven privated of 13th Infantry,130
3,Mutiny Monuments Azamgarh Azamgarh,130
4,Old British Cemetery Azamgarh Azamgarh,130
5,Ancient site called Garhwa-ka-kot or Rajbhar-ka- Garhwa Azamgarh lot,130
6,Ancient Site measuring 7 acres and 800 links in Garhwa Azamgarh Khasra No. 384,130
7,Tomb of Abhiman Mehnagar Azamgarh,130
8,Incribed stone Pillar Pakri Azamgarh,130
9,A banyan Grove containing traces of ancient Amavey Ballia building,130
10,Long Mound Bairant Chandauli,130
11,Small conical mound of ruins called Devi-ka- Bairant Chandauli sthan,130
12,Very extensive ancient site consisting of ruined Bairant Chandauli fort,130
13,Large rectangular shaped mound Bairant Chandauli,130
14,Large mound of brick ruins Dhanapur Chandauli,130
15,Three sites with megaliths on the western and Hathinia Hill Chandauli north eastern of the hill,130
16,Old Ruined Kot (Fortress) Hetimpur Chandauli,130
17,Khera or Mound representing the ancient Sukalpura Chandauli Sukalpura,130
18,A Conical Stupa-shaped mound Amaoni Deoria,130
19,Inscribed Monolith of rough grey sand stone Bhagalpur Deoria remains locally known as 'Lat' or 'Gada' of Parasram,130
20,Two ruined Temples Kahaon Deoria,130
21,An Inscribed stone pillar Kahaon (ancient Deoria 130 Sl.No. Name of the Monument / Site Locality District Kakubha),130
22,Long low mound of ruins Khukhundu Deoria,131
23,Ancient Site Khukhundu and Deoria Sajhwar,131
24,Ancient Site Rudarpur Deoria,131
25,High square shaped mound Rudarpur Deoria,131
26,Extensive mound Sohnag Deoria,131
27,Very high Dih or mound apparently the remains Tarakulwa Deoria of a Buddhist stupa,131
28,"Three mounds known as Mani-Parbat, Kuber Ayodhya Ayodhya Parbat and Sugrib Parbat",131
29,Beni Khanam's Tomb Ayodhya Ayodhya,131
30,Gulab Bari Ayodhya Ayodhya,131
31,Tomb of Bahu-Begum Ayodhya Ayodhya,131
32,"Tomb of Hazi Iqbal, Eunuch of Sadar Jahan Ayodhya Ayodhya Begum including the mosque & the whole compound enclosing them",131
33,Tomb of Shuja-ud-daula Ayodhya Ayodhya,131
34,Anormous Mound known as Masaon-Dih Aonrihar Ghazipur,131
35,Bridge of the Ganga river Bhimapur Ghazipur,131
36,Bhitari Gupta-pillar with an inscription of Skanda- Bhitari Ghazipur Gupta standing in the ruined fort,131
37,Entire ruined fort enclosure with projecting tower Bhitari Ghazipur at the corners and numbrows mound,131
38,Remains of the Gupta period Bhitari Ghazipur,131
39,Mound of ruins with remains of temples and Dildarnagar Ghazipur other buildings,131
40,Dih or mound of ruins called Suiri-ka-Raj Ghazipur Ghazipur,131
41,Lord Cornwallis Tomb Ghazipur Ghazipur,131
42,Stone lat or pillar standing on the Western end of Lathiya Ghazipur a mound of brick ruins and the capital of the pillar lying on the ground closely.,131
43,High Khera Masaondi Ghazipur,131
44,Mound of ruins Masaondi Ghazipur,131
45,Two statues representing Varaha or the Boar Saidpur Ghazipur incarnation and Krishan with Gopis,131
46,Extensive brick-building Shaikhanpur Ghazipur,131
47,Mound covered with bricks with the ruins of the Hathili Gonda temple of Asokanath Mahadeva,131
48,A mound 20' high apparently formed of solid Pachran Gonda brick work where the Prithvinath lingam and a copper plate grant were found,131
49,Extensive remains of a very large cient city Barhi Gorakhpur,131
50,A Series of enormous mounds Barhiapur or Bhadar Gorakhpur Khas,131
51,Three high conical mounds of brick which are Chaora Gorakhpur evidently the ruins of stupas,131
52,Extensive Mound Gopalpur Gorakhpur,131
53,"Large and high mound, the ruins of the ancient Gorakhpur Gorakhpur 131 Sl.No. Name of the Monument / Site Locality District Domangarh",131
54,Ancient site covered with mounds of brick ruins Gugaha Gorakhpur and containing an ancient masonry wall,132
55,Atala Masjid Jaunpur Jaunpur,132
56,Cemetery of seven kings of the Sharqi Dynasty Jaunpur Jaunpur,132
57,Hamam or Turkish Bath in the Old Fort Jaunpur Jaunpur,132
58,Jaunpur Fort Jaunpur Jaunpur,132
59,Jhanjhari Masjid Jaunpur Jaunpur,132
60,Juma Masjid Jaunpur Jaunpur,132
61,Khalis Mukhalis or Chan Ungli Masjid Jaunpur Jaunpur,132
62,Khanqah or tombs of Sharqi kings of Jaunpur Jaunpur Jaunpur and the chamber for the royal mourners,132
63,Lal masjid (Lal Darwaja) Jaunpur Jaunpur,132
64,Qalich Khan ka Maqbara Jaunpur Jaunpur,132
65,Rouza of Shah Firoz Jaunpur Jaunpur,132
66,Stone group of a gigantic lion standing on a Jaunpur Jaunpur small elephant. It is lying on Akbar's bridge.,132
67,Tomb of Nawab Ghazi Khan Jaunpur Jaunpur,132
68,Gateway of Hazrat Chirag-i-Hind's Palace Zafrabad Jaunpur,132
69,Sheikh Burhan's Mosque Zafrabad Jaunpur,132
70,Walls of the old Kankar Fort of Jayachandra Zafrabad Jaunpur,132
71,Fort attributed to Jay Chandra Karra Kaushambi,132
72,Ancient fortress (representing the ancient Kosam Kaushambi Kaushambi),132
73,Artificial cave in the fane of the hill of Pabhosa Pabhosa Kaushambi hill,132
74,Traces of a large brick buiding on the summit of Pabhosa Kaushambi Pabhosa,132
75,A very large Mound of Brick ruins called Chhetiaon Kushinagar Asmanpurdih,132
76,Circular shaped mound and the remains of a Chhetiaon Kushinagar stupa,132
77,Large dih or mound Chhetiaon Kushinagar,132
78,Large flat-topped mound of ruins called Chhetiaon Kushinagar Jharmatiya or Dharmatiya cultivated land,132
79,Mound in eastern extension of the stupa site at Chhetiaon Kushinagar S.No.3,132
80,Mound of ruins called Sahiya Chhetiaon Kushinagar,132
81,Ancient site known as Fazilnagar ka kot Fazilnagar Kushinagar,132
82,"1) A lofty mound of solid brick work, called Kasia Kushinagar deisthan or Rambhar Bhavani 2) An oblong mound mound called the fort of Matha Kuar which is covered with broken bricks and on which stands a much ruined brick stupa, a large statue of buddha, the ascetic; a colossal statue representing Buddha's Nirvan 3) A low square mound covered with broken bricks near the barrows scattered over plain to the north and east of the great mound 132 Sl.No. Name of the Monument / Site Locality District",132
83,Large mound covered with broken bricks and a Padrauna Kushinagar few statues,133
84,Mound of brick ruins Sahiya Kushinagar,133
85,Ancient site and archaeological remains Radrauli Maharjganj,133
86,Ancient Site Ghosi Mau,133
87,Several caves in the precipitous sandstone Adhesar Mirzapur cliffnear the top of the hill,133
88,Ruined Stone Fort of Lalitpur Ahraura Mirzapur,133
89,Bhardari Devi ka Pahar containing Asokan Ahraurakhas Mirzapur inscription,133
90,Ruins of Three Small Linga Temple circa Ahugi Mirzapur 1000AD.,133
91,Ruins of a Saiva Temple Ahugi Mirzapur,133
92,Inscribed Pillar Belkhara Mirzapur,133
93,Mound known as Sangram Sahi-ki--Pahari Bhagdewar Mirzapur,133
94,Cave called khoh containing two early Kutila Bhuili Mirzapur inscriptions on the rock inside,133
95,British Cemetery Chunar Mirzapur,133
96,Durga Khoh Chunar Mirzapur,133
97,Inscribed slab Halliya Mirzapur,133
98,British Cemetery Mirzapur Mirzapur,133
99,Iftekhar Khan's Tomb Saryan Sikandarpur Mirzapur,133
100,A life sized female figure locally known as Sheopur Mirzapur Sankata Devi,133
101,British Cemetery Sultanpur Mirzapur,133
102,Bharasthi Devi remains of a Mediaeval Temple Vindhyachal Mirzapur,133
103,"Fragments of sculptures, one of which is a Vindhyachal Mirzapur Krishna sthambha lying on the bank of the Ganga on a chabutra at the Ramgayaghat.",133
104,Kantil Fort Vindhyachal Mirzapur,133
105,Remains of temple on an island in the bed of the Vindhyachal Mirzapur river Ganga at Ramgayaghat including two inscribed stones,133
106,"Small high mound, the ancient site of a large Bara Prayagraj Hindu Temple",133
107,"The area of the waste land divided by a ravine Bhita Prayagraj into two large mounds called ""Garha and Garhi""",133
108,Large stone dwelling house said to have been Chilla Prayagraj the residence of the two heroes of Ala and Udal cir. 8th century AD,133
