monument_id,asi_slno,name,locality,district,state,circle,page,raw_text
ASI-00047,47,Raja Karan ka khera Paragana put,Ghaziabad Mustafabad,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,"Raja Karan ka khera Paragana put, Ghaziabad Mustafabad,"
ASI-00048,48,Well or Baoli known as Bah-ka-Kuan Amroha Jyotibha Phule Nagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Well or Baoli known as Bah-ka-Kuan Amroha Jyotibha Phule Nagar
ASI-00049,49,Talib Khan's Tomb Azampur Jyotibha Phule Nagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Talib Khan's Tomb Azampur Jyotibha Phule Nagar
ASI-00050,50,Tomb of Abdul Ghafur Shah Azampur Jyotibha Phule Nagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Tomb of Abdul Ghafur Shah Azampur Jyotibha Phule Nagar
ASI-00051,51,Tomb of the grand son of Abdul Ghafur Shah Azampur Jyotibha and Mosque Phule Nagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Tomb of the grand son of Abdul Ghafur Shah Azampur Jyotibha and Mosque Phule Nagar
ASI-00052,52,Cemetery at the junction of Meerut - Delhi Road At the junction of Meerut Meerut-Delhi road,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Cemetery at the junction of Meerut - Delhi Road At the junction of Meerut Meerut-Delhi road
ASI-00053,53,Mound known as Ulta Khera and the mound or Hastinapur Meerut Raghunathji,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Mound known as Ulta Khera and the mound or Hastinapur Meerut Raghunathji
ASI-00054,54,Andhra Court,a high brick fortress supposed to Meerut Meerut have been built by Mahi,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,"Andhra Court, a high brick fortress supposed to Meerut Meerut have been built by Mahi"
ASI-00055,55,Cemetery of the Meerut racecourse Meerut Meerut,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Cemetery of the Meerut racecourse Meerut Meerut
ASI-00056,56,Tomb of Shah Peer Meerut Meerut,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Tomb of Shah Peer Meerut Meerut
ASI-00057,57,Begum's Palace Sardhana Meerut,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Begum's Palace Sardhana Meerut
ASI-00058,58,Roman Catholic Church Sardhana Meerut,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Roman Catholic Church Sardhana Meerut
ASI-00059,59,Tombs or Sardhana Cemetery Sardhana Meerut,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Tombs or Sardhana Cemetery Sardhana Meerut
ASI-00060,60,Two mounds (Kheras) named Khorkali and Servara Meerut Jalapar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Two mounds (Kheras) named Khorkali and Servara Meerut Jalapar
ASI-00061,61,Amarpati Khera Alipur Moradabad,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Amarpati Khera Alipur Moradabad
ASI-00062,62,Chandesvara Khera Bemi Moradabad,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Chandesvara Khera Bemi Moradabad
ASI-00063,63,Khera or Mound reputed to be the ruin or a Berni Moradabad palace Raja Vena,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Khera or Mound reputed to be the ruin or a Berni Moradabad palace Raja Vena
ASI-00064,64,Large mound,the site of an ancient temple Bherabharatpur Moradabad,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,"Large mound, the site of an ancient temple Bherabharatpur Moradabad"
ASI-00065,65,Old Fort and its relics Firozpur Moradabad,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Old Fort and its relics Firozpur Moradabad
ASI-00066,66,Ancient Mound Gumthal Khera Moradabad,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Ancient Mound Gumthal Khera Moradabad
ASI-00067,67,Large Mound Karvar Moradabad,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Large Mound Karvar Moradabad
ASI-00068,68,Jami Masjid Sambhal Moradabad,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Jami Masjid Sambhal Moradabad
ASI-00069,69,Mound Sarthal Khera Moradabad,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Mound Sarthal Khera Moradabad
ASI-00070,70,Gateway of Karwan Sarai Sondhan Moradabad Muhammadpur,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Gateway of Karwan Sarai Sondhan Moradabad Muhammadpur
ASI-00071,71,Mosque of Karwan Sarai Sondhan Moradabad Muhammadpur,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Mosque of Karwan Sarai Sondhan Moradabad Muhammadpur
ASI-00072,72,Mosque and Tomb of Shah Abdul Razak and Jinhana Muzaffar his four sons Nagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Mosque and Tomb of Shah Abdul Razak and Jinhana Muzaffar his four sons Nagar
ASI-00073,73,Octagonal Wall Majhera Muzaffar Nagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Octagonal Wall Majhera Muzaffar Nagar
ASI-00074,74,Tomb of Diwan Saiyed Mohammad Khan Majhera Muzaffar Nagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Tomb of Diwan Saiyed Mohammad Khan Majhera Muzaffar Nagar
ASI-00075,75,Tomb Saiyed Hussain also called Sayed Chajju Majhera Muzaffar 129 Sl.No. Name of the Monument / Site Locality District Khan Nagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,129,Tomb Saiyed Hussain also called Sayed Chajju Majhera Muzaffar 129 Sl.No. Name of the Monument / Site Locality District Khan Nagar
ASI-00076,76,Tomb of Saiyed Umar Nur Khan Majhera Muzaffar Nagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Tomb of Saiyed Umar Nur Khan Majhera Muzaffar Nagar
ASI-00077,77,Tomb of Saiyed Saif Khan and his mother Majhera Muzaffar Nagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Tomb of Saiyed Saif Khan and his mother Majhera Muzaffar Nagar
ASI-00078,78,Badshahi Bagh locally known as Badshahi Badshahi Mahal Saharanpur Mahal,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Badshahi Bagh locally known as Badshahi Badshahi Mahal Saharanpur Mahal
ASI-00079,79,Khera ki Bandi Lodhipur Saharanpur,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Khera ki Bandi Lodhipur Saharanpur
ASI-00080,80,Old British Cemetery,Khata Khedi Saharanpur Saharanpur,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,"Old British Cemetery, Khata Khedi Saharanpur Saharanpur"
ASI-00081,81,Old British Cemetery,Saharanpur City Saharanpur Saharanpur,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,"Old British Cemetery, Saharanpur City Saharanpur Saharanpur"
ASI-00082,82,Old Rohilla Fort Saharanpur Saharanpur Sarnath Circle Sl.No. Name of the Monument / Site Locality District,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Old Rohilla Fort Saharanpur Saharanpur Sarnath Circle Sl.No. Name of the Monument / Site Locality District
ASI-00001,1,Old Nawabi Mosque Akbarpur Ambedkar Nagar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Old Nawabi Mosque Akbarpur Ambedkar Nagar
ASI-00002,2,Monuments of Captains Wilsons and Jones and Azamgarh Azamgarh eleven privated of 13th Infantry,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Monuments of Captains Wilsons and Jones and Azamgarh Azamgarh eleven privated of 13th Infantry
ASI-00003,3,Mutiny Monuments Azamgarh Azamgarh,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Mutiny Monuments Azamgarh Azamgarh
ASI-00004,4,Old British Cemetery Azamgarh Azamgarh,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Old British Cemetery Azamgarh Azamgarh
ASI-00005,5,Ancient site called Garhwa-ka-kot or Rajbhar-ka- Garhwa Azamgarh lot,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Ancient site called Garhwa-ka-kot or Rajbhar-ka- Garhwa Azamgarh lot
ASI-00006,6,Ancient Site measuring 7 acres and 800 links in Garhwa Azamgarh Khasra No. 384,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Ancient Site measuring 7 acres and 800 links in Garhwa Azamgarh Khasra No. 384
ASI-00007,7,Tomb of Abhiman Mehnagar Azamgarh,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Tomb of Abhiman Mehnagar Azamgarh
ASI-00008,8,Incribed stone Pillar Pakri Azamgarh,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Incribed stone Pillar Pakri Azamgarh
ASI-00009,9,A banyan Grove containing traces of ancient Amavey Ballia building,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,A banyan Grove containing traces of ancient Amavey Ballia building
ASI-00010,10,Long Mound Bairant Chandauli,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Long Mound Bairant Chandauli
ASI-00011,11,Small conical mound of ruins called Devi-ka- Bairant Chandauli sthan,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Small conical mound of ruins called Devi-ka- Bairant Chandauli sthan
ASI-00012,12,Very extensive ancient site consisting of ruined Bairant Chandauli fort,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Very extensive ancient site consisting of ruined Bairant Chandauli fort
ASI-00013,13,Large rectangular shaped mound Bairant Chandauli,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Large rectangular shaped mound Bairant Chandauli
ASI-00014,14,Large mound of brick ruins Dhanapur Chandauli,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Large mound of brick ruins Dhanapur Chandauli
ASI-00015,15,Three sites with megaliths on the western and Hathinia Hill Chandauli north eastern of the hill,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Three sites with megaliths on the western and Hathinia Hill Chandauli north eastern of the hill
ASI-00016,16,Old Ruined Kot (Fortress) Hetimpur Chandauli,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Old Ruined Kot (Fortress) Hetimpur Chandauli
ASI-00017,17,Khera or Mound representing the ancient Sukalpura Chandauli Sukalpura,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Khera or Mound representing the ancient Sukalpura Chandauli Sukalpura
ASI-00018,18,A Conical Stupa-shaped mound Amaoni Deoria,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,A Conical Stupa-shaped mound Amaoni Deoria
ASI-00019,19,Inscribed Monolith of rough grey sand stone Bhagalpur Deoria remains locally known as 'Lat' or 'Gada' of Parasram,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Inscribed Monolith of rough grey sand stone Bhagalpur Deoria remains locally known as 'Lat' or 'Gada' of Parasram
ASI-00020,20,Two ruined Temples Kahaon Deoria,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,Two ruined Temples Kahaon Deoria
ASI-00021,21,An Inscribed stone pillar Kahaon (ancient Deoria 130 Sl.No. Name of the Monument / Site Locality District Kakubha),,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,130,An Inscribed stone pillar Kahaon (ancient Deoria 130 Sl.No. Name of the Monument / Site Locality District Kakubha)
ASI-00022,22,Long low mound of ruins Khukhundu Deoria,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,131,Long low mound of ruins Khukhundu Deoria
ASI-00023,23,Ancient Site Khukhundu and Deoria Sajhwar,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,131,Ancient Site Khukhundu and Deoria Sajhwar
ASI-00024,24,Ancient Site Rudarpur Deoria,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,131,Ancient Site Rudarpur Deoria
ASI-00025,25,High square shaped mound Rudarpur Deoria,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,131,High square shaped mound Rudarpur Deoria
ASI-00026,26,Extensive mound Sohnag Deoria,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,131,Extensive mound Sohnag Deoria
ASI-00027,27,Very high Dih or mound apparently the remains Tarakulwa Deoria of a Buddhist stupa,,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,131,Very high Dih or mound apparently the remains Tarakulwa Deoria of a Buddhist stupa
ASI-00028,28,Three mounds known as Mani-Parbat,Kuber Ayodhya Ayodhya Parbat and Sugrib Parbat,,Megalithic stone circles. Tiruvakkarai Villupuram 100 Tiruchirapalli Circle Sl.No. Name of the Monument / Site Locality District,Tiruchirapalli Circle,131,"Three mounds known as Mani-Parbat, Kuber Ayodhya Ayodhya Parbat and Sugrib Parbat"
